words,喜び,信頼,恐怖,驚愕,悲しみ,嫌悪,怒り,期待
まがい,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0
陥没,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
手渡さ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
光っ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ナチズム,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
フィジカル,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
据える,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
並外れ,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0
ゴキブリ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
集っ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
怪人,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
悔しさ,6.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0
黒の組織,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
立ち去る,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0
都市伝説,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0
恥辱,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0
性癖,0.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0
頭突き,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
飛び込む,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
悟る,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0
弔う,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
悲しん,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
人心,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
お人好し,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
臣民,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
立ち消え,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
好色,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ひとりぼっち,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
抜本,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
風刺,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
脱ぐ,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
晴れて,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
非常識,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
偶発,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
悲しき,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
取り戻そ,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0
払え,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
取り仕切る,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
苦心,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
入ろう,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0
逆らえ,0.0,1.0,0.0,1.0,0.0,2.0,4.0,0.0
創造性,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
日本兵,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
撹乱,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
トラウマ,0.0,0.0,6.0,0.0,0.0,7.0,1.0,0.0
高飛車,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
難なく,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
覗い,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0
出費,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
来ら,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
プロポーション,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
うわさ,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
鈍感,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0
挽回,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0
居眠り,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
学識,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
痛快,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
変奏曲,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
惨事,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
求刑,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
風紀,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
苛ま,0.0,0.0,0.0,0.0,2.0,14.0,1.0,0.0
隠し持っ,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
絞殺,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0
重点的,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
見込め,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
娼婦,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
歩け,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
負かし,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
消費,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
申し訳ない,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
あいまって,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
見下す,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
長生き,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
おとなしく,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
さらっ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
実り,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
咥,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
引き入れ,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
咲かせ,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
砕い,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
吹っ飛ば,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
引き裂か,0.0,0.0,7.0,0.0,3.0,0.0,2.0,0.0
響い,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
アウトロー,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
大洪水,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
辛く,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
しつこく,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0
武士道,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
危惧さ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
活かさ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
往々,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
介抱,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0
破門,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
世帯主,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
特別機動捜査隊,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
退出,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
仰向け,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
自首,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0
こいつ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
逸材,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0
叩き込む,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
寝返り,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
軟化,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0
苦い,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0
文武両道,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
親愛,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
絶える,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
辟易,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
来生えつこ,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
貪欲,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
記憶力,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
飢饉,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
偲ん,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
馴染め,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0
撒い,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
滑ら,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
生き生き,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
人体実験,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0
遜色,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
暴れる,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
なかにし礼,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
追いつい,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
連れ出し,0.0,0.0,0.0,6.0,0.0,1.0,3.0,0.0
人選,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
出くわし,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0
閉ざし,0.0,0.0,0.0,0.0,1.0,11.0,3.0,0.0
100歳,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
対極,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
深まっ,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0
やり直す,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
自他共に,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
ありのまま,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
嫌がる,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
論調,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
一貫性,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
豊作,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
純真,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
肯定的,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
ウルトラマンレオ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
科せ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
漂わ,0.0,0.0,0.0,3.0,0.0,6.0,1.0,0.0
アキレウス,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
荘厳,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
振るい,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
デフレ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
鎮める,0.0,0.0,1.0,0.0,0.0,1.0,10.0,0.0
血,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
モチベーション,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0
スリラー,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
餌食,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0
素養,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0
腹痛,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
なりすまし,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
切り開い,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
報せ,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
表現力,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
真昼,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
亡者,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
母性,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0
華奢,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
知遇,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ナゾ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
愕然,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0
大卒,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
葬っ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
畏怖,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
諍い,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0
連呼,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
豊穣,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
先取り,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
一報,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
極悪,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
真っ向,0.0,0.0,0.0,1.0,0.0,6.0,6.0,0.0
透け,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
合唱曲,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
預ける,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
窒息,0.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0
映す,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
万引き,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
伝染,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
死霊,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
堪え,3.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0
勝気,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
仮面ライダーV3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
人当たり,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
荒く,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
天然ボケ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
捕物,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
影,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
しのぐ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
犯罪行為,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0
せめて,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
死刑囚,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
否め,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
中位,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
費やす,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
資金繰り,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
送り届け,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
しから,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0
体験談,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
暴力的,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
一部始終,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0
残像,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
立て直す,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
戻ろ,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0
思慮,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0
急ぎ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
確約,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
吐き出し,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
苦しく,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
逆らう,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0
内的,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
恐怖心,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0
世代交代,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
断つ,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
捨て身,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0
喧伝,0.0,0.0,0.0,2.0,0.0,3.0,0.0,3.0
祟り,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
過敏,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
格下,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
治る,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
乱す,0.0,1.0,0.0,0.0,0.0,10.0,2.0,0.0
精一杯,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
咆哮,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
煽る,0.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0
温かく,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
食い止め,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0
い者,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0
台無し,0.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0
覚め,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0
超常現象,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0
捕まる,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
剥ぎ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
小惑星の一覧_(1-1000),0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
轢か,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
愛憎,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0
医療費,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
どん底,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
賢明,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
円満,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
欺瞞,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0
就か,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
取り押さえ,0.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0
素晴らし,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ドラキュラ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
漂っ,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0
経済力,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
無気力,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0
想っ,1.0,3.0,0.0,0.0,6.0,3.0,1.0,0.0
熱演,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
専門知識,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
潜入捜査,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
逆鱗,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0
共犯者,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
侮蔑,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
煮やし,0.0,0.0,0.0,2.0,0.0,1.0,7.0,0.0
隔絶,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
免官,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
仰ぎ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
吹き出し,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
保身,0.0,7.0,0.0,0.0,0.0,8.0,1.0,0.0
懸賞金,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
裏目,0.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0
黒柳,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
盗み出し,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
途切れる,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
超一流,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
濡れ衣,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0
成長率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
害する,0.0,0.0,1.0,0.0,0.0,8.0,2.0,0.0
眼前,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
難解,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
背い,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
汚名,0.0,0.0,6.0,0.0,0.0,1.0,7.0,0.0
引き出さ,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0
着々,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
努力家,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
100倍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
立ち退き,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
向っ,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
使お,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
演技力,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
必至,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0
向かお,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0
絶好,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
見合っ,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0
たまえ,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
被爆,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
アベノミクス,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
与えよ,6.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0
外的,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
喩え,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
打ち破る,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0
兇悪,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
登竜門,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
切り取っ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
隠せ,0.0,0.0,0.0,14.0,0.0,0.0,3.0,0.0
惜しむ,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
財力,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
揉め,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
飲み込ん,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
深み,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
栄冠,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
人格,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
乞食,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
賄う,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
生きがい,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
発言力,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
間一髪,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0
上り詰め,0.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0
経ち,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
前奏曲,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
デマ,0.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0
動じ,0.0,1.0,0.0,7.0,0.0,2.0,2.0,0.0
死罪,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
造反,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
獄死,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
はまり,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0
老衰,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
深淵,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
体つき,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
見世物,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
凋落,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
静寂,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
遮ら,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
物価,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
若返り,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
付加価値,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
手錠,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
優柔不断,0.0,6.0,0.0,0.0,0.0,5.0,2.0,0.0
蔑称,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
小心,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0
選考委員会,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
反故,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
軽薄,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
泊まっ,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
憎み,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0
供え,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
金融政策,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
押しつけ,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0
落ちこぼれ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
話術,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
命ずる,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
良識,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0
魔性,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
あげく,0.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0
激変,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
セクシャルハラスメント,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0
転ん,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
誘爆,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
判断力,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
恋歌,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
まなざし,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
映さ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
傷口,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
とある魔術の禁書目録の用語,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
灯り,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
生まれ変わる,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
物心,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
哀歌,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
濫用,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
寄せ付け,0.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0
技術面,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
引きこもり,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
不名誉,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ツッコ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
思春期,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
契り,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
先鋭,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
砲火,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
脱獄,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
疎い,0.0,2.0,0.0,1.0,0.0,9.0,0.0,0.0
伏せら,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
倹約,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
資金不足,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
窺わ,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
ごとき,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
毒ガス,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
